nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y,targetPose
0.2326067090034485,0.4441886283457279,0.23071405291557312,0.4351528361439705,0.20555970072746277,0.4342457801103592,0.20355261862277985,0.44191840663552284,0.14404594898223877,0.44646657817065716,0.2704409956932068,0.5142713971436024,0.09582801163196564,0.5173692479729652,0.29491713643074036,0.5945487394928932,0.06282210350036621,0.6195890717208385,0.3437773585319519,0.5990831144154072,0.23274032771587372,0.6109087727963924,0.32249775528907776,0.6567421592772007,0.20321756601333618,0.6703829020261765,0.505476176738739,0.6873695328831673,0.39776739478111267,0.7262260913848877,0.6876640319824219,0.7730100527405739,0.399189829826355,0.7794136255979538,correctDown
0.23203986102406293,0.44410826446317025,0.2309965362378154,0.4346815624258668,0.204047550795508,0.43385548749975167,0.20311613124699776,0.44118026464684157,0.14194508866180275,0.4454468406648873,0.26666217832676986,0.5147346851926903,0.09492736892609219,0.5182222307206518,0.27365829147761445,0.5928269978877794,0.05960548878296985,0.6209721491695751,0.32687395206543984,0.6000647609867843,0.2196643827111741,0.6126790763056823,0.319552905434224,0.6548667998743372,0.20348135159034172,0.6708399257903028,0.5095824885073627,0.6892890987895767,0.40450217909061154,0.7322272150881948,0.7074980974259277,0.7858993908381836,0.6255277120388596,0.8740553381122924,correctDown
0.2319889695928565,0.446375389522082,0.23201161148333815,0.43643652216719087,0.20479751297800874,0.43541844351948267,0.20140208913638255,0.44189196712072665,0.14217238658117234,0.44436135322968384,0.2655158472604787,0.5151569756607234,0.09295080979894046,0.5195805553638285,0.2784608723605035,0.5976982063168823,0.06680526983535298,0.6207895030321587,0.3238591301974004,0.604971689880961,0.22394848572942333,0.6128122691080858,0.32240335053483016,0.6538723588661232,0.20661554652547293,0.6702678434402576,0.5097014718105748,0.6922696388640341,0.40449076127427863,0.7342502910023694,0.7119177051959271,0.7882796100703907,0.623490457528928,0.8742256678447793,correctDown
0.2326272695037153,0.44603955096413017,0.23175652797230611,0.435724699471635,0.204117357363527,0.43528940856828546,0.19934151486280174,0.4418772352294523,0.1439773064480633,0.4453306849182342,0.26942473987726995,0.5147477309468881,0.09419404584700039,0.5193406563863827,0.2855069694558845,0.5997290460853494,0.06766710128844837,0.6206100911985517,0.32861152925046244,0.6117411854342985,0.22323830595118577,0.6122730516719783,0.3248563526972053,0.6548921820430444,0.2077224155217326,0.6710489028020015,0.5124675439860866,0.6900490160022574,0.4049667436899545,0.7338574071195787,0.7120277607787803,0.7885016080579835,0.6252180201949797,0.8766158393080057,correctDown
0.2313028735761445,0.44719073359681677,0.2327979868634265,0.43611031906148384,0.20428535288126876,0.43559075774690104,0.2025105538597992,0.4418757255697655,0.14377849839887769,0.4442394243496713,0.266565190906157,0.5152921991508675,0.09478995621512301,0.518878266187314,0.2803740204668767,0.5981149057138373,0.06685125113268453,0.6209017791437138,0.32869142532743434,0.5983922965751911,0.21949827726139223,0.612809471878564,0.32395414669151823,0.6547038317922559,0.2063896245364629,0.6711415395339977,0.5139030373126889,0.6894109799277007,0.4049514215086252,0.7342288041331171,0.7087839771415406,0.7887846478698503,0.6236115652099448,0.8763671443101698,correctDown
0.232444119996113,0.44697722867771994,0.23210494016597744,0.43625692398672616,0.20504431064636433,0.435927425318923,0.19959575527562656,0.44188487818266403,0.145024906219272,0.44446885038281786,0.26931495482116885,0.515524354391688,0.09454535903093464,0.5187431961457727,0.28521296690930953,0.5975569099789573,0.06584250359486939,0.6211232635183634,0.3337080296982605,0.6007173715252117,0.2225466273817755,0.6130130942828934,0.3240638190626445,0.6537860081875211,0.20567540792063466,0.6701568514951337,0.5139409789201185,0.6909526835004786,0.40590826617903747,0.7344928556172297,0.7114847127516745,0.7887703159313638,0.6243631544091359,0.8762557693117244,correctDown
0.23291109259205917,0.4463185772539264,0.23179373403814094,0.43549165951417523,0.20453170036403623,0.4353281513495536,0.19834527522074624,0.4416504370919146,0.14488724182311452,0.4450129272589958,0.2692376418551184,0.5153552251529622,0.09386834514049848,0.5191012408882825,0.2855865066614881,0.5983193145553443,0.06858359436349562,0.6207719258798144,0.32984982809601665,0.603191689800254,0.21939023203978197,0.6127443392345123,0.3238631794792571,0.6550189103657293,0.2053666160942752,0.6712120971724735,0.5126676286775486,0.6898375014355477,0.4037903787173115,0.7337538051671308,0.7128402004176586,0.7885898193318455,0.6196344294859857,0.8731084361715198,correctDown
0.23283870244917002,0.4459267590243937,0.2313410844126698,0.43506629112358003,0.20419806602566698,0.4351445130203563,0.19763474209931653,0.44152683781688695,0.14472499839425582,0.4454725995123553,0.2668793712026849,0.5144561307345032,0.09410535625224566,0.518614580808838,0.2803113001187572,0.5987305912807895,0.06833635553056581,0.6205892295146622,0.33008624005668324,0.600601934332504,0.21745107595145394,0.6130545951377784,0.31855118822797734,0.6563569829253407,0.20384741073262916,0.6724228226321949,0.5116729225629133,0.6895918284194446,0.40485525619900636,0.7348057115864222,0.707178735444565,0.7880514328976563,0.6197654034753775,0.8749529101643316,correctDown
0.232438631046783,0.4462676778117983,0.23288073486772326,0.43614571126346,0.2055848075502707,0.43549036575704514,0.20272991251058609,0.4420923669999667,0.14480420012102443,0.44446259143974826,0.26711053164034915,0.5168801712323621,0.09321668291012156,0.518883214487202,0.2851618684087482,0.5978783896623231,0.06529672123459473,0.6200209195999136,0.3352625452814885,0.6010976119445346,0.21824229006902734,0.6131163322423859,0.31838287370867113,0.6560794763638683,0.20238041491485398,0.6722355374969005,0.5101449610165364,0.691174303645603,0.40455204416984614,0.7343850889667292,0.7116722977495404,0.7898985329525535,0.6260962243992654,0.8770787568873626,correctDown
0.23257346511124918,0.4464083116212321,0.23189051225798957,0.43610356372643144,0.20535735409519276,0.4359022237779759,0.1993958795776392,0.44240343032313545,0.14390004934614772,0.44570684395301247,0.26825014606356684,0.5158443972277672,0.09287068110780994,0.5196987088830649,0.287531331878492,0.6001925870268643,0.06437998022511941,0.6195622374392562,0.33049961865780664,0.6043535566799892,0.2200997631037109,0.6133804410165603,0.31526837211078645,0.656774803637989,0.20189556785870202,0.6725294276980314,0.5116243907580409,0.6909893171192765,0.4046907902189989,0.7345160851456581,0.7080001779261286,0.788963207156676,0.6249212046000647,0.8762302663031167,correctDown
0.2316529879773246,0.4460411118246759,0.23160052760923244,0.4359375052003117,0.20471429409081593,0.43583433447729536,0.20061183719300663,0.4424291883509107,0.14346853131541323,0.44548981322031345,0.26812881727237703,0.5156786058030256,0.09258712346668538,0.5194545966910248,0.2793277704647039,0.6009842438494444,0.06698007331350246,0.6193001567094512,0.3246741952810724,0.6130611678606608,0.21262931889807735,0.6140857106716172,0.313030358732316,0.65717468228744,0.1992474832807272,0.6732199233481648,0.5090553877546606,0.6915838926260759,0.404615911357109,0.7342873780467022,0.7089026640511585,0.7894932581906181,0.62658930586159,0.8782381031725386,correctDown
0.23183202918752321,0.44698023718154767,0.2318511112161841,0.4363825875291497,0.20415505719858035,0.43619453945687037,0.1979686095126941,0.44232403430781125,0.14473626407562754,0.44548681473199714,0.26695438834113333,0.5155316708122624,0.09411853708415797,0.5200001607618563,0.28220191840728875,0.6013053221472965,0.06740864505882421,0.6203488076033965,0.3221242824977669,0.6121870610696893,0.21870661980154193,0.6140017869986041,0.31337678221912935,0.6569510612259233,0.19791041207826868,0.6723504995724855,0.5077382206829145,0.6910331674917117,0.40393631067032226,0.733653978980046,0.7071510429011459,0.7886014645950391,0.6275763172408575,0.8795028226407136,correctDown
0.23132076401365617,0.447089995306756,0.2315606702097021,0.4365332791180288,0.2031779365356094,0.4363294210284222,0.19745111656020628,0.442200532678661,0.14456882542096217,0.4453493126297444,0.2667665915266651,0.515466947012263,0.0939025480776246,0.5203235993794176,0.27713544720439504,0.6019145242058197,0.06901215245897704,0.6204540529483801,0.32110424374518665,0.6121111650152581,0.22008940204654132,0.6138286801975503,0.3076103996231763,0.658495944335294,0.19502996301057324,0.6727192785682286,0.5094524762503102,0.690133765451265,0.40285158814806576,0.7346396980751101,0.7092534671128291,0.790536178594572,0.6272608922425631,0.8795864137041282,correctDown
0.2300954913215931,0.44697324035916985,0.23176118771519746,0.43724308873480366,0.20448477541360655,0.4358630729850212,0.20442476564335268,0.44333886431019787,0.1457916627872556,0.4453727300117891,0.27144207192523623,0.5179464543283893,0.09269251335354368,0.5212808016616687,0.28414832492729747,0.6033084858608903,0.06690893207416915,0.6220602159575248,0.33231804141009963,0.6146631015713662,0.2202241250403871,0.613894704262463,0.3117507091936616,0.6595966263682712,0.19559435148523188,0.6733369440209881,0.508008518087459,0.6907698251353633,0.4067160676568669,0.7362113120351722,0.7102308959859142,0.7908044290097492,0.6294850025344337,0.8817482169316028,correctDown
0.23038028690845105,0.447507669250027,0.2323741559489823,0.4371200824633926,0.20317709054545108,0.43645572249396486,0.2055392215851037,0.44298846505735956,0.14469327456557624,0.44562297743316226,0.26763494706418367,0.5160925711911537,0.09300336408525259,0.5215838208334225,0.2821733496336381,0.6020366829926109,0.06782423898232745,0.6225994945177292,0.32256572300701136,0.6119288441209859,0.22298588020461804,0.6134272698831266,0.3130732559081932,0.6582235166984992,0.19640051685281412,0.672748960359036,0.5099383971867647,0.6908167625186373,0.4087888148967878,0.7364688403962174,0.7080405072639165,0.789076408639929,0.6291537229944351,0.8810344908033592,correctDown
0.2306014925365183,0.4473665966070107,0.23247860080474692,0.4366908294580125,0.2038027142648072,0.43611890561568123,0.20376742216002985,0.4425938801163204,0.14525946663644224,0.4451540666838346,0.2669909656343185,0.5152264183467336,0.0929303484954283,0.5208244533826017,0.275460461876871,0.6019951953413335,0.06972162096391567,0.6218083394411127,0.3152359154726727,0.6119226653527274,0.22061675771598807,0.6137642339857152,0.31011930907413976,0.6585821972014982,0.19650651015716478,0.6735160404270183,0.5081551422560832,0.6910173661767949,0.40656484959887246,0.735457759694787,0.7090336324221146,0.7897559582795785,0.6276488436895595,0.8807307726482758,correctDown
