nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y,targetPose
0.5050278902053833,0.4119301028549671,0.5244647860527039,0.3988560438156128,0.48152032494544983,0.39891817048192024,0.5449326634407043,0.40491243824362755,0.4458811283111572,0.4062311127781868,0.6119130253791809,0.4584850538522005,0.3860403597354889,0.461272606626153,0.7246014475822449,0.4679450374096632,0.2555890381336212,0.47673668153584003,0.8275694847106934,0.45128659158945084,0.11935213208198547,0.45618534460663795,0.5671296119689941,0.6217965297400951,0.4339655935764313,0.6217186786234379,0.6549810767173767,0.6947915069758892,0.3806912899017334,0.6972727850079536,0.6279938817024231,0.7835136502981186,0.38222143054008484,0.7829794883728027,correctUp
0.5045192707618191,0.42068241359261604,0.5239269692181328,0.4072756545517745,0.4833355240895793,0.4074215442482737,0.5427106056015816,0.4069681732043672,0.44682219641788057,0.40807098165230843,0.6048039293579178,0.4586022174798082,0.38676277012340593,0.46130883320705285,0.7207564527985046,0.46748835060459665,0.2517782452828543,0.4770799300245504,0.8258487644448815,0.45297810835739816,0.11879447769568383,0.4571780069994479,0.5645315895024743,0.6247480981692766,0.43640954090726214,0.6247044915699278,0.6535857397137916,0.6946078013275891,0.380453629343903,0.6992604310754316,0.6268320528586429,0.82021459982732,0.3831925853192819,0.8206585780692084,correctUp
0.5030281720019337,0.42132333653294324,0.5227255696700246,0.4077467612769528,0.48120028076765303,0.40801146806888483,0.5424368139897177,0.40747289596585273,0.4440524764280251,0.4086281774196737,0.6028433620279126,0.4596804802619771,0.3865075039377689,0.4613937241304472,0.7274435415734893,0.4652663584730029,0.247516838566575,0.47740426629711996,0.8277109171087609,0.45364204138567865,0.11442157538065098,0.4585738553562548,0.5638896140749966,0.6269736887529204,0.43695016997577263,0.6272602816184984,0.6493308654537701,0.6936107427254243,0.38045023164358,0.6976600001308005,0.6261712599806899,0.820068584596703,0.3837999102074286,0.8224524356818769,correctUp
0.5009626761097742,0.4215334916501504,0.5211352056238782,0.407730011277866,0.48014265390015287,0.4078501694280573,0.542394191936583,0.4074179293328378,0.4438624104996042,0.40887857014137763,0.6056444355027208,0.4602602445507792,0.3858283156975544,0.4613669469388407,0.7246329146942692,0.4669877672747389,0.24626344677635956,0.4787423971723184,0.8292786790361109,0.45323005763720825,0.1111414650800564,0.45843630344826575,0.5647454377649955,0.6282781785805756,0.4364756593958046,0.6289156687407119,0.6498132860244888,0.6942997911866775,0.37867876028500663,0.6979911668231138,0.6260216623139387,0.8226112638286549,0.3833008200954481,0.8237624690228404,correctUp
0.5027514783092113,0.4194256609514609,0.5221019450232178,0.40585128381961033,0.480476922364573,0.40553718559196883,0.5409257816458757,0.4067278500543371,0.44313118146270825,0.4084613193368979,0.6054093747445664,0.4601889439276309,0.38485733088145435,0.4617698108508884,0.7257254042098747,0.4677460773804256,0.24703034522052827,0.4794132105598997,0.830619156535671,0.45486594360818844,0.11227581200825294,0.457997185315031,0.5644203895955534,0.6284686621712923,0.4348529499793783,0.6293256106250771,0.6487325749834206,0.6946913631769188,0.3775359790460407,0.7001799776021305,0.6226183048660889,0.8219758302551851,0.3819523649119866,0.8251082618408182,correctUp
0.5009059457181884,0.4141260896890596,0.5219962007177996,0.40186796784384893,0.48007840041451405,0.4010177491177248,0.5454503629721229,0.4069564054663812,0.4438422070644937,0.4064103590032338,0.6064516395943769,0.46018426026590886,0.382382985406976,0.462300411121532,0.7253556398406756,0.46970042915198595,0.25382931382474605,0.48091815763745627,0.8282496979965439,0.45605929602283785,0.11770032390082237,0.4591536002116262,0.5634160238083127,0.6292067048531069,0.4347505739786625,0.6303032341972419,0.6487304060620338,0.6939876184819123,0.377649534102513,0.7006129063565948,0.6241515009601982,0.8216016862002424,0.37947206966937347,0.8248284531824239,correctUp
0.4998751605447319,0.41211981163299505,0.5209309543764117,0.3997632914443661,0.4785368098134174,0.39946487344714054,0.5453816087580697,0.40449919418673624,0.44419602852551876,0.405215577043633,0.6068813128362286,0.4600590920649107,0.38289072985882816,0.46136947442326315,0.7236177776160052,0.46941393409544263,0.2530263628252882,0.48128689791327073,0.8282042958068472,0.45722676928864014,0.1167933814259013,0.45870281708666666,0.5635820985165393,0.6290914274804355,0.4348855936189826,0.6300847377958242,0.6495401923381381,0.6943563807215506,0.3777551711160875,0.6995603858153936,0.6250836805710944,0.8185380892486929,0.37974334563687695,0.8257143487930229,correctUp
0.5019495921161038,0.4130244309251358,0.5225679842256727,0.40032669382503705,0.48168610046253424,0.4005400729803516,0.5444646647019221,0.4057774705984517,0.4480480849710891,0.40589494419081207,0.607392511346921,0.46031339608004346,0.38632903415733466,0.46318289780908267,0.7269125526433364,0.4694724866089741,0.25268387794233377,0.4812103572454329,0.8314937300834776,0.45700426218817414,0.12129468551631019,0.45926392100105173,0.5645416817931781,0.6301972270129345,0.43563076977608706,0.6310877613373673,0.6499094159804423,0.6937452079477829,0.3782873011059061,0.6990253046291324,0.6260585260120529,0.819008349108115,0.3803751442533263,0.8258591115401984,correctUp
0.5033543775185865,0.41353132419668526,0.524312298399152,0.40070164467456604,0.4833824681297031,0.40112661433174523,0.5462848344616879,0.405776496984226,0.4486627610016311,0.4060651540863244,0.6072128222495122,0.46017862997360603,0.3874206861812297,0.4630032103407228,0.7315311469304503,0.46976127586805594,0.2586262857349879,0.48108982505185904,0.8371289781255964,0.4562703069463788,0.12456590751596494,0.45946990024879397,0.5650914914635323,0.6300852924585126,0.43678407571359446,0.6311970312847642,0.6507503691253982,0.6943656109635009,0.379716477817818,0.6970163086873433,0.6265516541100389,0.8186115314355098,0.382210140900624,0.8245575816797477,correctUp
0.5013618894260027,0.41428150673695346,0.5234920440520933,0.4014412331543527,0.4819319112636484,0.4014366151025183,0.5477916563030777,0.40729425087124166,0.4498227479526153,0.4068890131609315,0.6095758843484993,0.4607457233736775,0.3893756928490865,0.4632154160823049,0.7341095345438564,0.4698663352267909,0.25929483491650007,0.4821547875838698,0.8379945051283851,0.4560552363589433,0.1289186547876283,0.45892191182087616,0.5652006982408441,0.6302029660474149,0.43701709227395585,0.6313268584260773,0.6518458749959924,0.6953260893626539,0.3803282127119682,0.6968475018345295,0.6274270041097384,0.8186767207202393,0.38277876986863296,0.8250507128585489,correctUp
